186 1385 2
189 165 5
928 276 5
463 1164 1
554 596 3
782 324 2
233 174 5
476 201 4
515 322 3
189 127 4
850 153 4
7 620 4
627 576 3
361 148 1
292 423 5
647 88 4
474 87 4
566 110 1
695 343 4
880 110 3
354 292 4
766 712 3
12 172 4
147 340 4
316 678 1
405 173 5
11 15 5
450 714 4
627 172 3
693 48 5
533 603 4
537 209 4
642 22 4
435 474 3
385 900 4
326 234 3
393 237 4
843 21 2
806 153 4
464 289 4
635 15 3
85 393 4
523 269 5
417 451 4
406 134 5
393 136 5
405 693 2
407 100 5
864 62 4
196 655 5
151 175 5
291 1505 4
265 748 5
839 285 5
923 460 4
301 367 4
535 454 3
177 181 4
467 109 5
347 216 3
648 675 2
629 199 5
363 979 1
758 484 5
420 275 5
590 546 1
425 895 4
269 153 3
648 477 3
320 276 2
889 4 3
622 227 3
896 1222 2
537 203 4
838 56 5
422 410 5
834 275 3
747 923 5
831 12 5
409 270 2
627 27 3
450 305 4
708 476 3
895 283 4
49 102 2
445 181 2
368 181 4
749 541 3
788 98 5
653 286 4
436 179 3
711 684 3
537 4 2
280 1297 4
534 274 3
674 1 4
345 255 4
236 132 4
942 435 5
339 661 5
551 476 5
796 417 4
624 1016 3
712 416 3
505 332 4
323 144 4
918 382 4
287 1067 2
825 125 5
453 59 2
909 294 3
326 485 5
450 728 3
181 1067 1
279 1411 3
254 415 3
590 286 5
614 756 4
537 736 3
303 721 4
301 205 4
488 605 3
157 274 4
864 172 5
214 23 5
275 679 3
661 117 4
197 511 5
115 1067 4
503 221 5
663 182 5
847 56 1
768 278 2
733 282 3
905 273 3
347 87 3
269 639 4
145 315 5
734 193 4
936 1226 3
606 135 5
852 826 3
650 209 3
97 197 3
323 1017 3
621 96 5
293 1161 2
84 1033 4
503 778 5
541 274 4
308 404 3
924 313 4
399 295 4
655 945 2
481 98 4
267 1336 1
181 106 2
508 176 4
900 696 2
276 571 2
65 778 4
314 12 4
238 151 2
208 197 5
432 121 4
276 975 3
394 411 4
378 148 4
626 264 1
181 1339 1
648 559 2
117 172 5
751 849 2
279 321 5
420 116 4
652 259 2
323 117 3
286 315 5
184 596 4
627 64 5
657 109 1
119 168 5
749 157 3
522 530 4
889 212 2
551 356 4
787 1434 1
761 1277 1
109 55 2
711 476 4
846 210 5
882 929 1
645 482 4
503 187 5
49 154 5
291 588 4
604 5 2
13 414 5
890 194 5
435 89 4
655 54 2
102 200 3
303 402 4
109 168 3
907 739 5
604 7 4
892 760 3
664 642 4
221 109 2
933 105 2
619 879 4
405 427 5
173 881 3
259 546 3
38 679 5
262 419 3
650 565 3
864 393 3
307 1110 4
870 65 3
537 633 3
276 655 4
440 243 1
58 13 3
789 9 5
712 796 4
655 1506 3
437 26 2
49 324 4
217 1034 3
23 185 4
936 111 4
606 562 4
506 385 4
10 48 4
109 628 2
218 663 3
650 223 3
881 504 3
44 737 1
875 50 5
378 235 4
825 321 3
377 219 3
303 1109 4
345 65 4
1 148 2
86 259 4
483 199 3
639 57 3
821 126 5
21 986 1
444 328 5
321 132 5
533 88 4
663 31 4
907 1028 5
267 218 4
26 1015 3
294 105 3
8 457 1
58 175 5
115 77 2
48 680 3
577 307 3
790 282 4
387 135 5
476 748 2
18 386 2
150 1 4
450 284 4
889 627 2
26 926 2
95 675 2
892 15 4
334 658 3
826 526 3
932 134 4
619 258 5
244 118 2
606 69 4
385 283 2
452 371 3
592 117 5
619 82 5
916 211 4
237 659 4
764 86 3
98 659 5
624 597 3
6 466 4
77 176 4
840 186 4
328 100 5
521 235 3
561 13 3
268 717 1
479 188 2
14 111 3
429 559 3
409 923 5
361 86 4
457 257 3
276 1081 3
82 660 5
66 535 4
455 276 4
280 1099 5
940 529 3
216 789 5
774 12 3
94 188 4
830 195 3
399 172 3
90 509 5
790 208 3
389 649 4
638 188 3
903 111 3
500 662 2
747 505 5
627 358 3
89 1119 3
716 520 4
352 39 5
256 294 3
782 315 4
644 291 4
296 845 5
588 110 3
259 65 3
311 1050 3
426 332 4
292 151 5
766 968 4
814 413 2
181 508 3
650 644 3
894 289 2
398 417 3
422 559 3
843 447 2
927 477 3
518 410 3
198 356 3
847 77 4
394 172 4
637 1033 3
567 79 2
721 729 3
11 259 3
374 120 3
374 77 5
540 20 4
796 510 3
194 203 3
332 118 5
596 328 5
41 514 4
425 669 3
5 399 3
422 218 4
846 836 5
292 300 4
401 13 2
543 582 3
130 269 4
587 302 3
789 100 5
568 462 4
267 1035 4
699 1328 4
197 449 5
82 740 2
395 172 5
833 302 3
779 235 4
378 179 2
141 591 4
889 469 4
733 288 2
542 95 3
178 70 4
448 271 4
85 87 4
498 410 3
749 616 3
536 746 5
472 432 5
912 186 3
767 176 3
147 305 4
551 40 1
922 135 2
125 479 4
833 591 2
356 326 4
675 269 5
58 1008 1
201 435 4
758 619 4
342 412 3
302 680 2
748 182 4
717 1047 4
653 840 4
821 118 3
198 234 3
500 553 2
344 304 3
254 265 3
768 476 4
293 183 4
919 276 5
303 1508 1
399 475 5
880 728 4
308 1421 4
178 729 4
16 152 4
267 89 5
553 434 3
13 586 3
917 696 5
766 664 2
446 288 2
296 480 5
49 928 2
616 323 4
303 164 4
249 1039 5
11 724 3
599 756 5
530 815 4
346 72 3
896 123 3
671 203 3
160 933 3
345 303 4
289 405 2
846 507 3
455 298 4
623 298 2
279 594 1
542 109 4
61 331 2
381 419 5
85 433 3
551 354 3
438 845 4
200 234 4
798 699 3
490 293 2
342 1014 1
840 1266 5
145 1001 4
682 31 3
5 229 2
881 99 3
727 177 4
25 176 4
708 535 2
204 880 2
701 689 3
263 526 5
450 269 5
456 483 4
222 735 5
310 24 4
709 28 5
493 257 5
401 322 2
887 720 5
690 67 4
788 519 4
407 265 3
907 291 5
416 402 5
657 273 3
63 289 2
466 1607 5
922 747 3
160 763 4
660 174 4
804 1170 3
774 546 1
942 584 4
883 1288 4
430 298 3
933 453 1
880 258 4
847 239 5
63 1 3
552 866 3
455 628 4
5 208 4
655 116 2
503 823 2
504 526 3
42 131 2
191 339 3
939 680 2
898 347 3
648 763 2
748 174 5
60 660 4
650 507 4
500 462 4
178 195 4
493 751 5
181 763 1
840 180 5
319 750 3
246 765 2
251 60 4
435 571 2
655 676 2
497 144 4
738 186 4
286 1074 4
271 392 3
308 365 3
532 1312 4
443 327 4
11 9 5
102 778 3
129 323 1
891 50 4
823 159 3
167 603 4
757 151 4
927 1035 4
14 191 4
125 705 5
408 286 3
559 56 3
570 268 3
833 730 4
886 697 1
872 332 3
282 271 3
416 241 5
61 310 4
706 24 3
435 21 4
303 397 1
577 55 3
793 824 3
377 751 3
932 274 5
661 657 4
470 150 5
788 97 3
597 111 3
339 573 3
458 96 4
422 222 4
103 294 4
590 276 4
830 211 4
491 696 3
756 403 2
863 269 3
922 56 1
99 210 5
456 196 4
294 342 3
195 143 5
535 479 4
334 307 3
94 195 3
759 245 3
399 470 4
405 755 2
189 1099 5
486 718 3
299 23 4
167 486 4
478 124 4
257 582 5
627 89 5
91 143 4
405 140 3
478 843 5
648 671 3
6 482 4
447 96 5
284 259 2
94 472 3
7 506 5
299 393 2
181 840 1
456 1198 4
226 89 5
6 98 5
615 855 4
790 235 1
259 181 4
323 199 4
178 184 5
893 1245 2
545 258 3
603 228 3
648 1244 3
493 742 3
82 866 3
705 755 5
251 33 3
655 729 2
508 150 5
32 307 2
788 68 3
834 237 5
453 22 5
587 351 2
438 280 5
11 737 4
326 447 4
540 269 4
268 198 4
682 77 3
286 381 5
437 129 1
709 697 5
579 238 3
236 148 4
778 168 5
419 50 5
7 399 4
5 121 4
60 511 4
653 1132 1
145 740 2
892 447 3
450 288 3
424 292 4
763 1098 3
805 28 3
18 26 4
804 432 3
457 12 5
166 984 5
788 205 4
698 479 2
59 228 4
892 178 5
899 455 3
755 328 4
716 215 5
128 1063 2
829 855 4
592 1609 1
774 795 1
659 502 4
94 81 4
256 216 5
497 89 4
253 655 4
747 152 3
886 173 5
445 1014 1
219 71 1
548 245 4
921 1060 2
305 856 5
130 982 1
291 572 3
617 563 1
293 809 2
104 276 4
359 24 3
283 125 5
320 56 5
318 312 4
145 1041 5
912 185 3
630 310 3
18 709 5
922 406 4
913 474 5
312 185 5
426 98 4
630 252 2
913 57 4
279 470 3
256 642 4
1 127 5
486 10 4
280 1066 4
399 264 3
627 549 3
276 568 4
13 860 1
451 327 4
574 315 3
325 523 3
693 11 4
387 501 4
605 117 2
920 288 3
593 775 3
587 347 3
107 271 2
334 322 3
363 71 3
661 89 5
314 1297 4
299 303 3
712 553 5
797 181 5
313 525 5
458 121 1
545 95 4
927 402 4
485 307 3
870 327 4
934 529 5
735 258 4
289 473 1
345 124 5
99 1016 5
532 831 2
439 14 5
815 28 4
758 509 5
455 620 3
453 248 4
222 1079 1
425 7 3
933 654 4
10 82 4
200 552 4
425 748 3
421 525 4
72 525 4
851 806 4
851 975 2
553 511 5
405 759 1
618 283 3
10 663 3
524 197 4
22 385 4
450 290 4
419 1 4
374 229 5
320 100 4
334 1241 2
627 470 3
708 336 2
820 347 4
13 712 4
13 95 5
128 191 4
145 238 4
406 208 2
913 310 3
499 193 4
345 325 1
303 655 5
43 4 4
293 510 3
160 169 4
594 181 3
576 248 4
27 148 3
394 233 3
577 181 5
79 268 5
380 163 2
312 133 5
450 382 3
601 96 2
657 873 3
712 421 4
715 480 5
608 172 1
749 24 2
66 284 3
301 702 4
567 212 2
577 684 4
518 546 4
279 502 5
653 1016 3
209 242 4
747 418 5
625 516 3
840 134 3
128 462 4
28 603 3
184 340 5
913 79 4
269 76 3
6 489 5
671 17 4
94 235 4
877 70 5
906 237 4
393 1016 5
59 64 5
722 412 2
321 499 3
447 68 5
882 70 3
154 222 2
447 281 3
141 147 4
551 660 3
886 87 4
805 552 3
763 280 2
642 1036 4
457 448 4
326 318 5
782 1417 2
676 172 5
189 60 3
713 689 3
363 38 3
881 812 2
13 563 1
506 447 4
503 269 5
342 133 4
391 288 3
164 148 5
870 148 2
536 172 5
899 265 4
159 748 3
271 62 2
389 480 5
344 928 2
276 63 3
90 286 5
18 423 5
805 806 4
95 234 2
782 298 4
286 117 2
896 1248 2
243 732 4
529 873 4
824 687 2
660 230 3
537 53 2
466 909 5
121 294 4
239 114 3
268 244 4
799 690 3
263 174 5
444 751 4
201 302 4
711 204 3
870 655 4
452 269 5
399 98 4
577 582 4
889 294 3
286 955 5
347 73 2
683 127 4
870 1073 5
177 322 2
303 869 2
176 405 2
167 96 5
881 403 3
181 1197 1
880 1518 2
721 328 5
185 239 3
11 741 5
854 815 2
453 100 5
500 7 5
79 19 5
669 192 5
119 282 5
56 239 4
847 7 3
727 432 2
784 323 4
669 347 3
100 313 5
431 690 3
933 135 4
221 931 3
895 742 4
363 511 4
450 507 5
224 555 3
843 596 3
416 258 5
83 828 3
233 501 3
55 685 1
296 191 5
655 367 3
243 1 4
248 69 1
409 1065 2
716 86 5
194 317 4
514 48 4
766 8 5
314 395 2
579 1110 1
667 1101 3
645 963 4
916 237 3
330 496 5
1 230 4
561 526 3
6 469 5
393 1314 3
711 258 4
293 233 2
92 552 3
642 67 4
6 166 4
303 455 3
6 274 4
321 64 3
306 1514 4
280 203 4
54 257 4
445 28 4
235 269 4
747 462 5
700 531 4
417 781 3
727 258 2
159 288 3
518 25 5
746 174 5
429 550 3
85 269 3
320 410 4
291 226 5
385 56 5
711 829 2
18 56 5
892 110 3
758 597 2
881 282 4
271 215 4
24 64 5
733 148 3
677 148 4
897 411 5
116 250 4
223 975 1
423 744 4
422 339 2
889 85 3
405 1032 1
63 325 2
65 73 4
464 302 5
374 181 3
596 258 3
406 469 4
327 921 4
590 864 1
97 208 5
846 40 2
10 13 3
474 609 4
787 348 4
885 625 3
500 471 4
682 1135 2
655 306 3
327 753 4
844 90 3
892 418 4
344 173 5
301 184 4
850 210 5
456 50 4
137 51 1
919 406 3
363 173 5
650 50 5
940 568 3
428 754 4
145 901 1
434 7 1
642 1091 4
557 289 4
6 7 2
897 177 5
332 64 5
392 340 5
798 944 4
919 1315 2
121 1 4
782 297 3
882 1052 2
345 283 4
314 762 4
650 657 4
715 576 2
31 875 4
299 58 3
234 419 4
773 959 4
43 729 4
833 92 2
484 144 4
786 230 4
62 921 2
90 707 5
860 333 3
311 748 4
628 984 5
461 269 3
929 12 4
710 265 4
1 259 1
257 57 5
11 121 3
327 239 3
660 207 4
925 788 3
39 900 3
260 270 5
827 343 4
193 354 3
457 154 5
562 88 5
535 277 5
102 409 2
163 300 3
852 827 2
262 140 2
776 22 5
617 447 4
919 286 4
860 49 2
406 95 4
6 285 3
533 276 1
393 591 5
262 216 3
407 455 3
200 419 4
201 197 4
521 2 3
339 504 5
286 237 2
890 127 5
823 410 4
579 88 4
496 380 2
803 688 1
213 841 4
405 199 1
151 494 4
514 729 4
256 406 3
14 302 5
405 367 1
446 334 3
882 89 5
295 843 4
561 473 3
449 137 5
269 133 3
218 208 3
239 430 3
627 1478 3
548 164 5
832 181 3
660 80 1
676 50 5
868 158 1
368 670 3
269 346 2
653 128 3
538 88 2
305 792 4
590 126 5
357 1028 5
654 845 4
447 278 3
178 25 3
798 801 3
454 649 2
379 300 3
13 662 5
862 655 5
682 143 3
59 371 4
705 94 4
692 476 3
880 174 4
424 689 1
27 370 4
877 382 3
260 322 4
486 532 4
842 288 3
507 1016 5
14 222 4
270 554 1
91 988 2
825 628 4
454 28 4
299 1036 2
875 806 4
933 216 3
405 1305 1
707 238 4
756 739 4
95 99 4
429 134 5
618 237 4
931 283 4
343 180 5
724 269 4
207 9 4
295 65 5
761 1157 5
207 197 4
363 315 3
125 323 3
537 707 4
929 271 2
900 1132 1
354 1065 3
139 1176 4
100 316 5
436 325 3
414 288 5
95 405 3
880 568 5
429 611 4
805 679 4
642 765 3
232 690 4
913 436 3
189 162 3
727 775 4
839 846 2
325 628 3
310 740 4
251 295 4
437 521 4
395 15 3
933 182 4
99 28 3
445 994 1
503 840 1
648 89 4
417 568 2
363 1495 5
774 649 3
49 148 1
709 121 4
361 273 3
65 393 4
493 763 4
346 91 1
701 100 5
446 303 2
379 419 4
721 875 3
5 241 1
184 165 4
627 792 4
455 14 3
85 69 4
880 232 4
504 210 4
871 1137 3
342 724 1
642 1058 3
347 1028 2
401 566 5
189 705 4
450 610 4
379 1075 3
419 79 4
563 181 4
346 141 4
774 431 4
889 182 4
495 511 4
474 566 5
293 651 3
790 431 3
830 197 4
921 720 4
70 678 3
295 1040 2
305 195 3
416 898 4
373 114 5
269 603 5
272 79 5
405 419 4
561 162 3
429 1118 4
682 95 5
699 277 3
105 340 3
698 187 2
474 356 5
542 168 4
643 1215 3
125 734 3
487 1016 5
195 127 5
654 1285 4
95 739 3
119 827 3
894 922 4
130 203 4
676 1654 1
846 294 3
586 1218 5
543 238 3
615 666 2
314 942 3
13 541 1
452 517 2
708 237 5
90 474 5
835 588 3
481 190 5
392 134 5
298 183 3
13 98 4
320 235 3
137 50 5
217 182 2
749 144 5
834 300 3
280 389 5
765 10 4
913 302 4
16 56 5
401 751 1
626 358 1
853 326 2
653 572 2
246 1073 4
255 53 3
539 527 4
293 51 3
855 45 3
463 276 3
339 188 4
194 790 1
548 603 5
682 554 3
5 391 4
42 83 4
933 177 4
532 1226 4
504 1041 3
799 427 5
846 728 4
722 845 5
452 14 3
510 681 1
779 252 3
806 265 4
352 692 3
291 85 2
811 301 5
222 49 3
456 414 3
782 316 4
456 474 5
535 166 4
206 1429 1
844 864 3
94 716 3
303 159 3
276 772 4
574 310 4
474 50 5
900 124 4
808 271 3
484 24 1
332 258 5
389 275 5
846 1004 3
222 658 3
393 280 4
521 421 4
524 836 2
385 176 2
866 269 3
323 257 2
174 715 3
399 15 5
87 62 5
465 114 4
539 286 4
587 879 1
526 100 5
21 925 2
870 793 5
506 186 4
416 137 3
499 69 5
468 172 4
618 588 4
686 427 5
70 473 3
385 650 5
790 550 4
336 216 5
193 407 4
144 276 3
930 300 4
267 515 5
406 490 3
14 498 5
30 242 5
370 175 3
312 166 5
910 288 3
25 480 4
468 91 5
239 132 5
899 258 5
667 192 5
234 292 4
504 291 4
848 654 5
125 692 3
835 135 5
315 8 3
643 597 2
554 288 3
283 866 3
771 71 5
457 841 4
483 20 2
295 660 5
516 523 3
527 174 4
524 175 3
263 100 5
893 69 5
497 90 4
655 508 3
313 481 4
617 565 4
487 179 3
821 597 3
748 732 4
13 561 1
345 317 4
540 286 4
435 153 3
80 260 1
610 98 5
403 928 3
227 934 2
601 9 4
702 879 1
293 200 4
943 200 4
519 259 1
160 174 5
178 1028 3
830 173 4
391 286 4
517 405 4
72 89 3
339 270 2
655 1221 3
385 221 5
628 173 3
358 529 3
790 739 4
269 922 5
425 53 4
711 692 3
305 428 3
450 245 4
483 510 3
524 382 3
573 286 3
837 15 3
125 290 4
250 2 4
781 245 2
759 258 4
642 944 5
457 483 5
37 161 5
435 222 3
592 747 4
59 273 2
897 172 4
655 735 3
871 127 5
498 435 3
184 665 2
406 1194 4
790 776 3
184 387 4
649 15 4
125 498 5
595 237 3
430 748 3
666 489 4
622 679 3
232 191 4
618 723 3
330 98 5
609 15 5
189 185 5
42 194 5
673 311 4
305 631 3
618 55 2
782 1302 3
514 169 5
809 289 1
658 201 3
230 393 3
313 141 4
330 485 5
128 387 2
117 144 4
496 699 3
343 582 3
308 73 3
94 1211 5
846 396 5
314 1152 4
186 566 5
296 281 2
157 273 5
658 844 3
165 15 5
6 205 3
89 221 1
498 179 4
622 222 5
204 9 5
224 553 4
757 248 4
151 1070 4
303 271 2
13 166 5
590 275 4
737 196 3
169 331 5
622 519 3
180 778 2
328 748 3
830 172 5
144 12 4
312 1050 5
251 281 4
312 740 4
702 449 3
561 1024 3
617 488 4
903 928 2
912 427 5
378 1180 3
378 674 3
65 65 3
291 551 2
864 294 4
919 1073 4
697 7 5
280 393 4
55 254 2
313 391 3
867 228 5
13 315 5
807 450 4
178 317 4
774 448 2
514 237 4
167 1308 1
379 192 4
870 367 4
59 318 5
608 286 4
336 405 3
867 69 2
493 890 3
214 302 4
618 404 5
694 97 5
808 333 4
919 681 2
645 214 4
726 1059 5
721 317 4
718 756 5
940 96 5
194 647 4
271 81 3
756 173 3
6 405 1
532 818 2
18 432 4
654 821 3
506 147 3
606 1199 3
846 302 5
620 422 1
398 73 3
379 177 4
737 32 4
184 196 4
522 523 5
459 815 4
420 190 5
289 121 3
109 90 3
178 168 4
698 988 1
797 309 3
554 286 4
505 133 5
294 268 4
320 833 1
21 990 2
7 430 3
329 286 4
850 566 5
13 775 4
854 290 1
239 168 4
390 277 2
416 501 5
314 477 3
181 1340 1
637 1258 1
151 478 5
102 82 2
222 158 3
276 603 5
158 797 3
788 550 3
618 97 5
880 761 4
582 826 3
124 226 4
42 66 4
400 313 5
119 1137 5
197 373 1
930 1 3
90 1204 4
60 135 5
592 61 4
535 197 5
648 505 4
234 989 2
348 1120 3
749 2 4
184 443 3
474 676 3
713 342 3
391 98 4
267 31 4
244 941 4
224 470 4
114 56 3
696 124 5
452 286 4
488 521 3
870 736 1
352 173 1
830 451 4
195 1417 3
655 670 3
468 297 4
533 676 5
459 19 3
297 1109 3
248 249 4
747 1194 5
125 571 3
385 486 2
337 449 4
94 783 2
18 13 5
698 489 3
679 748 4
882 98 5
291 123 4
745 207 2
386 7 3
500 300 4
222 4 3
34 329 5
249 597 2
13 504 5
56 623 3
409 1512 5
13 519 5
298 625 4
561 1074 3
588 67 1
833 273 3
551 264 3
648 575 3
529 321 4
122 190 4
442 1218 2
312 214 3
617 98 2
407 357 4
393 1035 3
647 427 4
935 934 4
425 690 1
396 840 3
621 1012 5
942 215 5
932 89 5
130 96 5
900 602 1
612 202 2
548 591 3
32 1023 3
92 800 3
617 647 3
347 841 3
378 1048 2
833 233 2
506 646 4
59 23 5
933 451 1
315 238 5
131 14 5
128 328 2
292 499 5
807 265 5
887 143 5
297 17 3
782 255 4
378 1232 3
634 756 3
634 471 4
806 133 5
666 381 3
286 16 3
402 25 4
863 332 4
479 472 1
409 28 2
268 89 4
305 474 5
236 304 4
537 875 1
13 127 5
268 768 3
327 300 2
334 283 4
752 683 4
308 665 4
442 195 4
933 959 1
429 662 3
611 336 5
290 117 3
270 83 4
94 393 3
741 785 3
653 81 1
343 186 4
545 742 4
125 69 4
194 1409 2
403 1199 2
87 97 5
251 202 4
474 211 5
442 67 3
889 687 2
360 258 4
160 293 5
579 709 5
92 291 4
632 483 5
267 774 3
293 36 1
291 356 4
299 213 5
388 53 5
279 532 1
484 7 4
59 622 4
8 183 5
897 173 3
298 133 3
663 13 3
504 393 3
863 316 5
486 324 4
90 879 3
201 578 2
109 89 4
537 328 2
632 25 1
532 1210 4
815 623 3
429 123 4
479 325 1
566 727 4
49 1003 2
189 313 2
83 580 4
831 317 4
283 151 4
194 223 4
254 225 3
449 936 5
493 475 3
864 747 3
379 331 4
817 840 2
145 302 4
271 234 5
305 1074 2
279 833 4
763 28 3
682 127 5
87 80 4
559 127 4
721 1 5
399 31 3
275 496 3
498 23 4
13 816 1
181 409 2
497 72 3
222 250 2
894 302 4
13 355 3
463 126 4
524 433 5
937 242 3
790 572 3
109 542 3
43 70 4
264 234 4
838 235 2
358 382 2
853 304 4
358 582 5
720 1062 5
272 32 4
727 271 4
916 159 3
809 333 3
11 230 4
334 310 3
13 912 2
716 473 4
21 931 2
327 650 4
573 478 4
251 405 3
315 433 4
7 671 5
44 208 4
724 1105 1
489 688 2
834 246 4
654 153 4
618 195 3
636 222 5
109 196 4
693 604 3
788 433 2
280 471 3
435 23 4
201 230 3
886 1010 5
559 311 3
104 324 1
188 554 2
378 167 4
782 250 4
416 506 5
347 686 5
755 875 1
689 181 5
28 423 2
54 741 5
787 245 3
125 1246 2
567 525 5
465 216 3
222 471 3
82 508 2
730 327 2
293 654 5
387 665 2
363 831 1
653 659 1
733 127 3
878 57 4
555 248 4
663 134 5
622 46 4
796 810 3
647 71 4
117 176 5
709 559 3
474 708 4
213 603 5
768 100 5
49 413 1
387 1014 3
829 318 5
391 64 5
132 124 4
623 210 5
271 510 4
919 321 2
381 898 5
472 756 4
347 271 1
340 584 3
334 1014 2
634 282 4
145 1009 2
610 133 4
659 134 4
15 310 4
244 40 2
862 474 5
374 289 1
454 511 3
347 65 2
340 215 5
878 740 2
297 210 4
784 334 3
940 302 4
699 886 3
663 466 3
749 96 5
405 32 1
815 215 5
313 177 4
738 209 4
454 270 4
180 191 4
682 1428 3
301 871 4
561 67 1
910 289 3
566 582 5
435 946 2
416 959 5
479 55 4
850 97 5
540 473 3
671 947 3
246 109 5
705 566 4
342 197 4
44 91 2
881 521 4
938 293 3
232 747 3
468 257 4
234 929 1
36 289 2
339 428 5
727 278 2
60 23 4
94 257 4
399 39 2
609 352 1
497 227 2
862 737 4
215 164 3
833 475 3
159 333 5
299 1039 4
186 38 5
125 318 5
561 895 1
486 1610 2
41 265 3
123 127 5
92 47 4
682 204 3
329 512 4
465 179 3
864 404 4
541 843 4
98 168 2
643 715 5
102 153 2
738 147 3
234 657 4
943 53 3
280 483 4
768 288 4
460 304 2
613 576 3
865 245 3
125 88 5
533 292 4
237 603 5
393 794 4
271 169 5
643 117 3
501 508 4
124 157 2
222 934 2
286 413 3
177 197 4
480 191 4
85 855 3
303 251 4
642 673 2
796 396 2
537 273 3
712 575 3
70 739 2
339 269 5
666 98 4
293 1220 2
916 30 4
95 141 4
405 432 3
78 288 4
223 185 2
361 218 3
887 597 5
405 1400 1
487 586 2
871 331 3
44 67 3
938 928 5
234 161 3
133 306 4
94 1007 4
806 258 3
479 131 3
276 25 4
253 751 3
749 521 4
45 151 2
280 9 5
938 106 5
378 283 4
116 298 3
313 742 3
268 21 3
682 578 3
347 147 4
579 111 4
87 1179 3
308 531 4
852 127 4
923 100 5
891 933 3
437 739 3
194 186 5
190 751 4
533 53 1
870 462 4
661 1035 3
599 1152 4
19 325 4
582 328 3
385 629 2
535 132 5
370 427 5
933 168 3
670 245 4
697 50 5
770 282 5
621 501 3
95 49 3
23 275 5
280 588 5
561 503 4
919 22 5
586 1042 4
708 1280 1
255 685 3
721 872 3
733 294 2
374 405 4
261 340 5
303 5 2
456 662 4
128 465 4
532 576 5
682 318 4
851 987 1
276 450 1
503 432 5
881 193 5
911 174 4
867 56 5
472 250 5
454 191 4
405 782 1
423 293 4
889 235 3
606 628 4
7 211 5
90 8 5
268 267 3
85 506 4
390 289 3
23 386 4
747 302 5
645 640 4
405 1069 1
308 516 4
276 1047 3
655 461 2
405 561 1
521 56 4
906 273 4
121 479 5
312 427 5
534 1215 3
883 727 3
580 249 5
454 259 4
343 405 4
342 286 4
92 322 3
409 404 2
1 43 4
58 1100 2
854 458 3
82 411 3
128 99 4
188 204 4
919 1152 4
796 608 3
478 1041 3
648 596 3
88 315 4
92 215 4
608 269 3
330 237 4
537 526 3
184 657 4
942 615 3
21 561 1
447 879 3
854 632 4
690 9 3
354 512 3
429 273 4
435 127 4
882 28 5
274 471 4
637 332 4
818 288 5
183 50 2
788 172 3
197 688 1
806 90 4
870 443 3
130 392 4
566 1044 3
554 77 4
346 117 4
505 50 3
931 281 3
815 596 5
479 584 3
606 749 4
536 740 4
305 425 4
321 7 4
436 441 3
36 339 5
655 113 3
919 815 2
553 1009 4
524 501 2
893 172 5
647 496 4
430 300 3
643 1139 3
42 132 5
284 339 3
772 245 5
910 332 2
330 1 5
114 179 5
363 127 4
338 215 3
540 515 5
158 238 5
400 307 3
290 402 4
492 205 4
426 671 4
52 25 5
694 191 5
308 313 3
44 88 2
357 1034 2
548 310 3
301 282 4
606 103 3
706 288 3
764 591 3
311 71 4
495 435 5
586 237 4
388 559 5
146 313 4
758 865 4
796 636 2
242 1011 3
771 251 5
790 583 2
83 871 2
458 530 4
776 474 5
638 175 4
712 731 5
892 202 4
335 748 2
472 193 5
452 185 5
526 886 3
92 39 3
669 879 2
321 654 4
334 171 4
417 783 3
672 476 5
932 179 5
325 99 5
659 521 5
890 1039 4
406 831 2
416 307 1
271 493 4
294 147 4
559 318 5
724 995 1
509 294 2
393 72 4
125 483 4
588 762 4
387 549 5
400 690 3
108 21 3
686 467 5
667 504 3
385 24 3
788 568 3
11 100 4
887 181 5
622 737 5
880 365 2
7 70 1
62 582 4
301 265 4
515 294 3
752 351 3
104 287 2
214 427 5
892 82 3
53 284 2
486 845 4
213 458 4
362 245 4
763 210 3
682 380 4
766 518 3
405 232 4
911 432 3
400 300 4
119 323 4
886 512 1
923 866 4
514 26 3
7 11 3
391 462 4
154 488 4
940 343 2
620 151 4
694 699 4
76 59 4
486 408 3
451 886 4
678 50 4
758 405 4
574 347 3
292 661 5
751 658 3
421 156 5
851 333 5
313 823 3
655 1155 3
653 756 1
680 517 4
709 728 4
875 42 4
455 504 4
695 312 3
153 127 3
476 765 4
307 114 5
326 385 3
650 559 3
889 209 2
800 125 3
818 286 4
312 372 3
363 188 4
97 1126 3
497 433 3
305 403 2
856 300 4
632 318 5
435 12 5
325 191 3
867 588 3
89 197 5
821 213 5
42 559 2
353 333 4
440 937 5
754 273 3
429 967 4
666 484 4
627 511 4
398 684 4
561 9 4
694 481 4
42 1048 1
587 339 3
496 660 3
605 15 5
658 408 5
748 647 3
330 427 5
682 627 4
184 276 4
151 724 4
294 872 4
22 384 3
250 92 5
145 237 5
769 476 4
194 503 4
504 225 4
145 732 4
184 9 5
59 727 2
668 993 4
297 474 4
82 237 3
827 300 3
311 724 4
421 915 4
345 1011 3
512 527 5
681 292 4
62 8 5
768 237 4
527 87 3
332 356 3
193 274 3
234 209 4
894 978 3
232 1149 5
690 276 3
178 8 4
379 520 5
796 693 3
94 1028 2
328 688 1
488 98 4
896 770 5
548 925 2
97 100 2
766 588 3
503 20 5
865 847 5
14 473 5
871 747 3
939 476 5
311 849 3
